"fue","MUE"
"fue 2","MUE 19"
"fue 4","MUE 30"
"fue 5","MUE 8"
"fue 7","MUE 27"
"fue 8","MUE 26"
"fue 14","MUE 29"
"fue 21","MUE 3"
"fue 23","MUE 1"
"fue 29","MUE 5"
"fue 33","MUE 20"
"fue 37","MUE 23"
"fue 38","MUE 9"
"fue 39","MUE 34"
"fue 41","MUE 4"
"fue 42","MUE 21"
"fue 43","MUE 10"
"fue 44","MUE 2"
"fue 45","MUE 36"
"fue 48","MUE 17"
"fue 49","MUE 33"
"fue 52","MUE 32"
"fue 53","MUE 7"
"fue 55","MUE 11"
"fue 56","MUE 25"
"fue 57","MUE 16"
"fue 58","MUE 15"
"fue 59","MUE 22"
"fue 64","MUE 28"
"fue 65","MUE 35"
"fue 66","MUE 14"
"fue 68","MUE 13"
"fue 71","MUE 12"
"fue 72","MUE 31"
"fue 73","MUE 18"
"fue 75","MUE 24"
"fue 76","MUE 6"
