"fue","MUE"
"fue 3","MUE 28"
"fue 4","MUE 14"
"fue 6","MUE 9"
"fue 9","MUE 30"
"fue 10","MUE 17"
"fue 11","MUE 20"
"fue 12","MUE 27"
"fue 13","MUE 2"
"fue 17","MUE 7"
"fue 19","MUE 18"
"fue 27","MUE 5"
"fue 30","MUE 21"
"fue 31","MUE 11"
"fue 33","MUE 15"
"fue 34","MUE 23"
"fue 36","MUE 29"
"fue 39","MUE 16"
"fue 40","MUE 12"
"fue 41","MUE 19"
"fue 42","MUE 10"
"fue 43","MUE 13"
"fue 46","MUE 34"
"fue 49","MUE 3"
"fue 52","MUE 35"
"fue 54","MUE 6"
"fue 55","MUE 32"
"fue 56","MUE 33"
"fue 57","MUE 26"
"fue 58","MUE 31"
"fue 59","MUE 36"
"fue 61","MUE 1"
"fue 62","MUE 22"
"fue 64","MUE 25"
"fue 65","MUE 4"
"fue 70","MUE 24"
"fue 72","MUE 8"
