"fue","MUE"
"fue 1","MUE 16"
"fue 2","MUE 34"
"fue 5","MUE 9"
"fue 6","MUE 36"
"fue 8","MUE 10"
"fue 9","MUE 2"
"fue 10","MUE 23"
"fue 11","MUE 13"
"fue 12","MUE 6"
"fue 14","MUE 30"
"fue 16","MUE 22"
"fue 18","MUE 24"
"fue 19","MUE 18"
"fue 20","MUE 28"
"fue 24","MUE 4"
"fue 26","MUE 12"
"fue 28","MUE 19"
"fue 33","MUE 7"
"fue 34","MUE 31"
"fue 35","MUE 26"
"fue 36","MUE 17"
"fue 37","MUE 1"
"fue 42","MUE 3"
"fue 44","MUE 27"
"fue 45","MUE 15"
"fue 46","MUE 32"
"fue 47","MUE 8"
"fue 51","MUE 29"
"fue 52","MUE 14"
"fue 53","MUE 11"
"fue 54","MUE 21"
"fue 55","MUE 25"
"fue 56","MUE 33"
"fue 57","MUE 5"
"fue 58","MUE 20"
"fue 59","MUE 35"
