"fue","MUE"
"fue 2","MUE 22"
"fue 3","MUE 2"
"fue 6","MUE 13"
"fue 9","MUE 4"
"fue 10","MUE 15"
"fue 11","MUE 6"
"fue 13","MUE 17"
"fue 14","MUE 11"
"fue 15","MUE 12"
"fue 16","MUE 8"
"fue 17","MUE 25"
"fue 18","MUE 9"
"fue 25","MUE 30"
"fue 26","MUE 28"
"fue 27","MUE 34"
"fue 28","MUE 27"
"fue 37","MUE 26"
"fue 38","MUE 29"
"fue 40","MUE 18"
"fue 41","MUE 7"
"fue 42","MUE 1"
"fue 43","MUE 24"
"fue 44","MUE 35"
"fue 45","MUE 36"
"fue 46","MUE 5"
"fue 49","MUE 32"
"fue 52","MUE 10"
"fue 56","MUE 21"
"fue 57","MUE 23"
"fue 58","MUE 16"
"fue 62","MUE 14"
"fue 63","MUE 19"
"fue 64","MUE 3"
"fue 66","MUE 20"
"fue 71","MUE 33"
"fue 72","MUE 31"
