"fue","MUE"
"fue 2","MUE 27"
"fue 4","MUE 34"
"fue 6","MUE 26"
"fue 7","MUE 17"
"fue 8","MUE 20"
"fue 9","MUE 19"
"fue 11","MUE 6"
"fue 12","MUE 11"
"fue 13","MUE 14"
"fue 14","MUE 2"
"fue 15","MUE 31"
"fue 16","MUE 8"
"fue 19","MUE 5"
"fue 20","MUE 12"
"fue 21","MUE 36"
"fue 25","MUE 22"
"fue 26","MUE 25"
"fue 28","MUE 18"
"fue 29","MUE 21"
"fue 30","MUE 29"
"fue 33","MUE 35"
"fue 34","MUE 16"
"fue 36","MUE 32"
"fue 38","MUE 3"
"fue 41","MUE 33"
"fue 44","MUE 4"
"fue 45","MUE 1"
"fue 46","MUE 7"
"fue 48","MUE 28"
"fue 49","MUE 13"
"fue 52","MUE 30"
"fue 53","MUE 24"
"fue 54","MUE 23"
"fue 55","MUE 10"
"fue 56","MUE 9"
"fue 57","MUE 15"
