"fue","MUE"
"fue 1","MUE 24"
"fue 2","MUE 28"
"fue 3","MUE 7"
"fue 4","MUE 18"
"fue 5","MUE 29"
"fue 7","MUE 8"
"fue 8","MUE 2"
"fue 9","MUE 22"
"fue 10","MUE 25"
"fue 11","MUE 21"
"fue 12","MUE 16"
"fue 14","MUE 23"
"fue 17","MUE 11"
"fue 18","MUE 35"
"fue 19","MUE 19"
"fue 20","MUE 5"
"fue 21","MUE 26"
"fue 22","MUE 10"
"fue 23","MUE 3"
"fue 24","MUE 4"
"fue 25","MUE 36"
"fue 26","MUE 27"
"fue 28","MUE 32"
"fue 29","MUE 30"
"fue 32","MUE 13"
"fue 33","MUE 14"
"fue 34","MUE 12"
"fue 35","MUE 1"
"fue 37","MUE 31"
"fue 38","MUE 17"
"fue 39","MUE 9"
"fue 41","MUE 33"
"fue 43","MUE 34"
"fue 46","MUE 20"
"fue 47","MUE 6"
"fue 48","MUE 15"
