"fue","MUE"
"fue 1","MUE 21"
"fue 2","MUE 10"
"fue 4","MUE 3"
"fue 5","MUE 17"
"fue 6","MUE 9"
"fue 9","MUE 5"
"fue 14","MUE 28"
"fue 15","MUE 26"
"fue 16","MUE 14"
"fue 20","MUE 22"
"fue 21","MUE 1"
"fue 23","MUE 13"
"fue 24","MUE 2"
"fue 29","MUE 24"
"fue 31","MUE 15"
"fue 34","MUE 12"
"fue 36","MUE 6"
"fue 38","MUE 36"
"fue 39","MUE 11"
"fue 40","MUE 30"
"fue 43","MUE 23"
"fue 46","MUE 8"
"fue 47","MUE 35"
"fue 48","MUE 32"
"fue 50","MUE 31"
"fue 51","MUE 33"
"fue 54","MUE 4"
"fue 58","MUE 20"
"fue 59","MUE 25"
"fue 60","MUE 27"
"fue 61","MUE 7"
"fue 65","MUE 34"
"fue 66","MUE 16"
"fue 67","MUE 29"
"fue 69","MUE 19"
"fue 71","MUE 18"
