"fue","MUE"
"fue 1","MUE 14"
"fue 2","MUE 9"
"fue 4","MUE 3"
"fue 5","MUE 4"
"fue 6","MUE 24"
"fue 11","MUE 34"
"fue 12","MUE 32"
"fue 16","MUE 29"
"fue 21","MUE 22"
"fue 22","MUE 25"
"fue 24","MUE 10"
"fue 25","MUE 11"
"fue 28","MUE 33"
"fue 32","MUE 13"
"fue 33","MUE 1"
"fue 36","MUE 35"
"fue 38","MUE 36"
"fue 43","MUE 30"
"fue 45","MUE 28"
"fue 46","MUE 15"
"fue 47","MUE 8"
"fue 48","MUE 6"
"fue 49","MUE 20"
"fue 53","MUE 23"
"fue 55","MUE 12"
"fue 56","MUE 21"
"fue 57","MUE 2"
"fue 58","MUE 5"
"fue 59","MUE 7"
"fue 60","MUE 27"
"fue 62","MUE 31"
"fue 64","MUE 16"
"fue 71","MUE 17"
"fue 72","MUE 26"
"fue 76","MUE 19"
"fue 77","MUE 18"
