"fue","MUE"
"fue 2","MUE 20"
"fue 3","MUE 32"
"fue 5","MUE 33"
"fue 10","MUE 24"
"fue 15","MUE 36"
"fue 18","MUE 35"
"fue 20","MUE 15"
"fue 21","MUE 13"
"fue 27","MUE 17"
"fue 28","MUE 9"
"fue 29","MUE 7"
"fue 30","MUE 26"
"fue 34","MUE 29"
"fue 36","MUE 3"
"fue 37","MUE 11"
"fue 38","MUE 23"
"fue 39","MUE 2"
"fue 40","MUE 18"
"fue 44","MUE 10"
"fue 46","MUE 8"
"fue 48","MUE 21"
"fue 49","MUE 4"
"fue 50","MUE 27"
"fue 52","MUE 25"
"fue 54","MUE 30"
"fue 60","MUE 16"
"fue 61","MUE 19"
"fue 63","MUE 6"
"fue 65","MUE 14"
"fue 69","MUE 28"
"fue 71","MUE 12"
"fue 73","MUE 31"
"fue 74","MUE 34"
"fue 76","MUE 5"
"fue 77","MUE 22"
"fue 78","MUE 1"
