"fue","MUE"
"fue 5","MUE 29"
"fue 7","MUE 16"
"fue 8","MUE 4"
"fue 10","MUE 27"
"fue 11","MUE 7"
"fue 13","MUE 12"
"fue 17","MUE 35"
"fue 18","MUE 8"
"fue 19","MUE 31"
"fue 22","MUE 13"
"fue 23","MUE 1"
"fue 25","MUE 3"
"fue 26","MUE 19"
"fue 28","MUE 20"
"fue 29","MUE 10"
"fue 30","MUE 28"
"fue 34","MUE 14"
"fue 36","MUE 23"
"fue 38","MUE 2"
"fue 40","MUE 5"
"fue 42","MUE 11"
"fue 44","MUE 30"
"fue 45","MUE 33"
"fue 46","MUE 34"
"fue 49","MUE 21"
"fue 50","MUE 26"
"fue 51","MUE 6"
"fue 53","MUE 15"
"fue 55","MUE 36"
"fue 57","MUE 9"
"fue 58","MUE 32"
"fue 61","MUE 25"
"fue 62","MUE 22"
"fue 63","MUE 17"
"fue 64","MUE 24"
"fue 66","MUE 18"
