"fue","MUE"
"fue 4","MUE 13"
"fue 5","MUE 31"
"fue 6","MUE 14"
"fue 8","MUE 3"
"fue 9","MUE 9"
"fue 12","MUE 16"
"fue 13","MUE 30"
"fue 14","MUE 7"
"fue 15","MUE 25"
"fue 16","MUE 4"
"fue 18","MUE 34"
"fue 20","MUE 17"
"fue 21","MUE 20"
"fue 28","MUE 36"
"fue 30","MUE 12"
"fue 31","MUE 22"
"fue 34","MUE 2"
"fue 36","MUE 29"
"fue 43","MUE 26"
"fue 45","MUE 8"
"fue 48","MUE 21"
"fue 49","MUE 27"
"fue 50","MUE 28"
"fue 51","MUE 15"
"fue 53","MUE 35"
"fue 54","MUE 10"
"fue 56","MUE 32"
"fue 59","MUE 24"
"fue 62","MUE 11"
"fue 63","MUE 5"
"fue 67","MUE 6"
"fue 68","MUE 23"
"fue 73","MUE 18"
"fue 74","MUE 33"
"fue 75","MUE 1"
"fue 78","MUE 19"
