"fue","MUE"
"fue 2","MUE 9"
"fue 3","MUE 21"
"fue 4","MUE 11"
"fue 7","MUE 34"
"fue 10","MUE 5"
"fue 12","MUE 27"
"fue 13","MUE 23"
"fue 17","MUE 19"
"fue 18","MUE 22"
"fue 20","MUE 10"
"fue 23","MUE 26"
"fue 28","MUE 30"
"fue 29","MUE 28"
"fue 32","MUE 32"
"fue 33","MUE 14"
"fue 35","MUE 31"
"fue 36","MUE 15"
"fue 37","MUE 8"
"fue 38","MUE 18"
"fue 40","MUE 29"
"fue 44","MUE 17"
"fue 47","MUE 3"
"fue 48","MUE 35"
"fue 49","MUE 2"
"fue 50","MUE 4"
"fue 52","MUE 1"
"fue 53","MUE 25"
"fue 55","MUE 7"
"fue 58","MUE 13"
"fue 59","MUE 33"
"fue 63","MUE 12"
"fue 65","MUE 36"
"fue 68","MUE 6"
"fue 69","MUE 20"
"fue 73","MUE 16"
"fue 77","MUE 24"
