"fue","MUE"
"fue 1","MUE 4"
"fue 2","MUE 16"
"fue 4","MUE 29"
"fue 5","MUE 5"
"fue 7","MUE 2"
"fue 8","MUE 13"
"fue 9","MUE 25"
"fue 10","MUE 10"
"fue 14","MUE 28"
"fue 17","MUE 26"
"fue 21","MUE 24"
"fue 22","MUE 1"
"fue 23","MUE 32"
"fue 24","MUE 9"
"fue 25","MUE 30"
"fue 30","MUE 17"
"fue 31","MUE 18"
"fue 32","MUE 19"
"fue 34","MUE 14"
"fue 35","MUE 27"
"fue 36","MUE 35"
"fue 37","MUE 8"
"fue 39","MUE 36"
"fue 41","MUE 15"
"fue 42","MUE 11"
"fue 44","MUE 12"
"fue 45","MUE 22"
"fue 47","MUE 6"
"fue 49","MUE 7"
"fue 50","MUE 23"
"fue 51","MUE 3"
"fue 53","MUE 34"
"fue 54","MUE 33"
"fue 58","MUE 31"
"fue 59","MUE 20"
"fue 60","MUE 21"
