"fue","MUE"
"fue 2","MUE 30"
"fue 4","MUE 19"
"fue 7","MUE 1"
"fue 8","MUE 12"
"fue 12","MUE 10"
"fue 13","MUE 6"
"fue 20","MUE 24"
"fue 23","MUE 15"
"fue 24","MUE 22"
"fue 27","MUE 31"
"fue 28","MUE 33"
"fue 30","MUE 26"
"fue 36","MUE 25"
"fue 37","MUE 16"
"fue 38","MUE 20"
"fue 40","MUE 21"
"fue 41","MUE 27"
"fue 44","MUE 4"
"fue 47","MUE 29"
"fue 49","MUE 17"
"fue 52","MUE 2"
"fue 53","MUE 7"
"fue 55","MUE 9"
"fue 62","MUE 23"
"fue 63","MUE 14"
"fue 64","MUE 11"
"fue 65","MUE 34"
"fue 69","MUE 5"
"fue 76","MUE 13"
"fue 77","MUE 28"
"fue 78","MUE 36"
"fue 82","MUE 35"
"fue 83","MUE 18"
"fue 84","MUE 32"
"fue 86","MUE 8"
"fue 90","MUE 3"
