"fue","MUE"
"fue 7","MUE 13"
"fue 15","MUE 15"
"fue 16","MUE 10"
"fue 17","MUE 31"
"fue 18","MUE 5"
"fue 22","MUE 33"
"fue 23","MUE 17"
"fue 25","MUE 36"
"fue 27","MUE 26"
"fue 31","MUE 21"
"fue 32","MUE 20"
"fue 33","MUE 12"
"fue 35","MUE 8"
"fue 36","MUE 2"
"fue 37","MUE 35"
"fue 39","MUE 28"
"fue 42","MUE 27"
"fue 43","MUE 25"
"fue 44","MUE 29"
"fue 48","MUE 30"
"fue 50","MUE 19"
"fue 51","MUE 4"
"fue 52","MUE 11"
"fue 59","MUE 24"
"fue 60","MUE 14"
"fue 62","MUE 3"
"fue 68","MUE 34"
"fue 73","MUE 9"
"fue 74","MUE 16"
"fue 76","MUE 7"
"fue 77","MUE 1"
"fue 78","MUE 23"
"fue 79","MUE 18"
"fue 82","MUE 6"
"fue 83","MUE 32"
"fue 84","MUE 22"
