"fue","MUE"
"fue 1","MUE 18"
"fue 2","MUE 16"
"fue 5","MUE 13"
"fue 6","MUE 19"
"fue 10","MUE 24"
"fue 12","MUE 28"
"fue 16","MUE 15"
"fue 18","MUE 21"
"fue 20","MUE 35"
"fue 21","MUE 29"
"fue 24","MUE 33"
"fue 31","MUE 17"
"fue 32","MUE 32"
"fue 33","MUE 11"
"fue 35","MUE 10"
"fue 37","MUE 2"
"fue 39","MUE 7"
"fue 41","MUE 9"
"fue 42","MUE 4"
"fue 45","MUE 1"
"fue 46","MUE 25"
"fue 48","MUE 30"
"fue 49","MUE 12"
"fue 51","MUE 36"
"fue 52","MUE 5"
"fue 56","MUE 8"
"fue 58","MUE 3"
"fue 59","MUE 20"
"fue 60","MUE 27"
"fue 61","MUE 31"
"fue 62","MUE 14"
"fue 63","MUE 6"
"fue 71","MUE 26"
"fue 72","MUE 34"
"fue 76","MUE 23"
"fue 77","MUE 22"
