"fue","MUE"
"fue 3","MUE 19"
"fue 5","MUE 31"
"fue 6","MUE 29"
"fue 8","MUE 21"
"fue 10","MUE 15"
"fue 11","MUE 12"
"fue 12","MUE 5"
"fue 13","MUE 8"
"fue 16","MUE 27"
"fue 19","MUE 14"
"fue 20","MUE 3"
"fue 21","MUE 16"
"fue 22","MUE 20"
"fue 23","MUE 30"
"fue 28","MUE 9"
"fue 31","MUE 35"
"fue 32","MUE 25"
"fue 36","MUE 23"
"fue 40","MUE 13"
"fue 43","MUE 26"
"fue 46","MUE 2"
"fue 48","MUE 18"
"fue 49","MUE 17"
"fue 50","MUE 22"
"fue 52","MUE 11"
"fue 54","MUE 32"
"fue 56","MUE 10"
"fue 58","MUE 28"
"fue 59","MUE 6"
"fue 62","MUE 36"
"fue 64","MUE 33"
"fue 68","MUE 7"
"fue 69","MUE 34"
"fue 70","MUE 1"
"fue 72","MUE 4"
"fue 78","MUE 24"
