"fue","MUE"
"fue 6","MUE 8"
"fue 7","MUE 35"
"fue 8","MUE 33"
"fue 9","MUE 3"
"fue 10","MUE 6"
"fue 13","MUE 11"
"fue 14","MUE 28"
"fue 15","MUE 1"
"fue 16","MUE 21"
"fue 17","MUE 20"
"fue 18","MUE 30"
"fue 19","MUE 10"
"fue 20","MUE 29"
"fue 24","MUE 2"
"fue 25","MUE 26"
"fue 26","MUE 22"
"fue 28","MUE 31"
"fue 29","MUE 25"
"fue 32","MUE 36"
"fue 33","MUE 14"
"fue 34","MUE 19"
"fue 35","MUE 23"
"fue 37","MUE 24"
"fue 42","MUE 27"
"fue 47","MUE 17"
"fue 48","MUE 34"
"fue 49","MUE 13"
"fue 53","MUE 18"
"fue 54","MUE 32"
"fue 55","MUE 7"
"fue 58","MUE 16"
"fue 59","MUE 9"
"fue 60","MUE 12"
"fue 61","MUE 15"
"fue 63","MUE 4"
"fue 66","MUE 5"
