"fue","MUE"
"fue 3","MUE 19"
"fue 7","MUE 17"
"fue 10","MUE 29"
"fue 14","MUE 10"
"fue 15","MUE 24"
"fue 18","MUE 32"
"fue 19","MUE 31"
"fue 20","MUE 16"
"fue 27","MUE 33"
"fue 28","MUE 13"
"fue 29","MUE 22"
"fue 31","MUE 15"
"fue 32","MUE 7"
"fue 33","MUE 20"
"fue 34","MUE 23"
"fue 38","MUE 6"
"fue 39","MUE 3"
"fue 40","MUE 2"
"fue 42","MUE 1"
"fue 44","MUE 9"
"fue 47","MUE 11"
"fue 48","MUE 8"
"fue 50","MUE 27"
"fue 55","MUE 14"
"fue 56","MUE 12"
"fue 59","MUE 21"
"fue 62","MUE 5"
"fue 65","MUE 4"
"fue 66","MUE 28"
"fue 67","MUE 30"
"fue 68","MUE 34"
"fue 69","MUE 18"
"fue 73","MUE 25"
"fue 74","MUE 35"
"fue 77","MUE 26"
"fue 83","MUE 36"
