"fue","MUE"
"fue 2","MUE 6"
"fue 3","MUE 4"
"fue 4","MUE 26"
"fue 5","MUE 34"
"fue 8","MUE 22"
"fue 10","MUE 35"
"fue 11","MUE 17"
"fue 15","MUE 7"
"fue 17","MUE 5"
"fue 21","MUE 30"
"fue 23","MUE 2"
"fue 24","MUE 31"
"fue 26","MUE 33"
"fue 27","MUE 10"
"fue 28","MUE 13"
"fue 29","MUE 15"
"fue 31","MUE 29"
"fue 33","MUE 16"
"fue 36","MUE 24"
"fue 41","MUE 3"
"fue 42","MUE 12"
"fue 43","MUE 9"
"fue 44","MUE 36"
"fue 47","MUE 1"
"fue 48","MUE 11"
"fue 53","MUE 19"
"fue 56","MUE 8"
"fue 61","MUE 18"
"fue 66","MUE 21"
"fue 67","MUE 27"
"fue 68","MUE 14"
"fue 70","MUE 23"
"fue 71","MUE 32"
"fue 74","MUE 25"
"fue 76","MUE 28"
"fue 78","MUE 20"
