"fue","MUE"
"fue 1","MUE 5"
"fue 5","MUE 24"
"fue 6","MUE 8"
"fue 10","MUE 27"
"fue 14","MUE 15"
"fue 16","MUE 6"
"fue 17","MUE 33"
"fue 18","MUE 4"
"fue 19","MUE 26"
"fue 20","MUE 19"
"fue 23","MUE 9"
"fue 27","MUE 10"
"fue 29","MUE 12"
"fue 30","MUE 22"
"fue 31","MUE 14"
"fue 32","MUE 21"
"fue 33","MUE 20"
"fue 35","MUE 25"
"fue 36","MUE 7"
"fue 37","MUE 23"
"fue 39","MUE 28"
"fue 40","MUE 3"
"fue 41","MUE 17"
"fue 47","MUE 30"
"fue 49","MUE 29"
"fue 51","MUE 34"
"fue 53","MUE 13"
"fue 54","MUE 36"
"fue 59","MUE 2"
"fue 63","MUE 16"
"fue 64","MUE 11"
"fue 65","MUE 18"
"fue 66","MUE 32"
"fue 67","MUE 1"
"fue 69","MUE 35"
"fue 72","MUE 31"
