"fue","MUE"
"fue 7","MUE 15"
"fue 8","MUE 12"
"fue 9","MUE 34"
"fue 11","MUE 2"
"fue 14","MUE 36"
"fue 15","MUE 14"
"fue 17","MUE 26"
"fue 21","MUE 17"
"fue 24","MUE 23"
"fue 28","MUE 16"
"fue 29","MUE 21"
"fue 30","MUE 24"
"fue 31","MUE 5"
"fue 33","MUE 8"
"fue 39","MUE 32"
"fue 40","MUE 28"
"fue 42","MUE 3"
"fue 43","MUE 20"
"fue 45","MUE 31"
"fue 50","MUE 22"
"fue 51","MUE 1"
"fue 52","MUE 13"
"fue 53","MUE 4"
"fue 56","MUE 29"
"fue 57","MUE 11"
"fue 59","MUE 9"
"fue 61","MUE 10"
"fue 62","MUE 30"
"fue 63","MUE 19"
"fue 65","MUE 7"
"fue 66","MUE 18"
"fue 69","MUE 27"
"fue 70","MUE 33"
"fue 71","MUE 6"
"fue 77","MUE 35"
"fue 78","MUE 25"
