"fue","MUE"
"fue 1","MUE 5"
"fue 3","MUE 3"
"fue 5","MUE 18"
"fue 6","MUE 15"
"fue 8","MUE 16"
"fue 9","MUE 20"
"fue 10","MUE 19"
"fue 11","MUE 11"
"fue 14","MUE 32"
"fue 15","MUE 34"
"fue 17","MUE 35"
"fue 18","MUE 13"
"fue 20","MUE 28"
"fue 21","MUE 21"
"fue 22","MUE 17"
"fue 23","MUE 12"
"fue 24","MUE 24"
"fue 26","MUE 22"
"fue 27","MUE 10"
"fue 28","MUE 2"
"fue 29","MUE 1"
"fue 30","MUE 27"
"fue 32","MUE 29"
"fue 33","MUE 8"
"fue 34","MUE 23"
"fue 36","MUE 30"
"fue 39","MUE 7"
"fue 40","MUE 31"
"fue 41","MUE 33"
"fue 42","MUE 9"
"fue 45","MUE 6"
"fue 46","MUE 14"
"fue 48","MUE 4"
"fue 50","MUE 25"
"fue 52","MUE 26"
"fue 54","MUE 36"
