"fue","MUE"
"fue 2","MUE 7"
"fue 6","MUE 15"
"fue 7","MUE 2"
"fue 8","MUE 9"
"fue 10","MUE 12"
"fue 14","MUE 1"
"fue 17","MUE 16"
"fue 18","MUE 14"
"fue 21","MUE 19"
"fue 22","MUE 31"
"fue 24","MUE 5"
"fue 25","MUE 10"
"fue 26","MUE 35"
"fue 27","MUE 32"
"fue 29","MUE 33"
"fue 33","MUE 17"
"fue 39","MUE 29"
"fue 40","MUE 22"
"fue 42","MUE 21"
"fue 43","MUE 34"
"fue 46","MUE 24"
"fue 47","MUE 36"
"fue 52","MUE 4"
"fue 54","MUE 11"
"fue 56","MUE 28"
"fue 57","MUE 8"
"fue 59","MUE 25"
"fue 62","MUE 30"
"fue 66","MUE 23"
"fue 68","MUE 13"
"fue 69","MUE 3"
"fue 71","MUE 18"
"fue 72","MUE 6"
"fue 75","MUE 20"
"fue 77","MUE 26"
"fue 78","MUE 27"
