"CSV_File","Optimal_Gain"
"Te_3648_1.csv",20.666324585096262
"Te_3648_2.csv",24.58053338387626
"Te_3648_3.csv",19.349469253466037
"Te_3648_4.csv",24.044291127683465
"Te_3648_5.csv",24.53139920045383
"Te_3648_6.csv",21.87153825269512
"Te_3648_7.csv",24.29792804976338
"Te_3648_8.csv",23.057988024222944
"Te_3648_9.csv",22.041917881783903
"Te_3648_10.csv",19.811279199488386
"Te_3648_11.csv",22.31963672449571
"Te_3648_12.csv",23.78075312708517
"Te_3648_13.csv",22.06525866122454
"Te_3648_14.csv",20.87397746232134
"Te_3648_15.csv",23.86441144438596
"Te_3648_16.csv",20.845724895439908
"Te_3648_17.csv",24.385900713692735
"Te_3648_18.csv",24.0430190417884
"Te_3648_19.csv",22.83522544301329
"Te_3648_20.csv",24.316692515282497
"Te_3648_21.csv",22.604395113606806
"Te_3648_22.csv",21.59912934866242
"Te_3648_23.csv",24.240955098499978
"Te_3648_24.csv",22.288899096533612
"Te_3648_25.csv",22.27141573146182
"Te_3648_26.csv",22.584224133685044
"Te_3648_27.csv",22.060286566047125
"Te_3648_28.csv",23.99191914065895
"Te_3648_29.csv",22.10028257193724
"Te_3648_30.csv",22.935939580250196
"Te_3648_31.csv",22.340757420973244
"Te_3648_32.csv",22.37747314959782
"Te_3648_33.csv",20.55120235201008
"Te_3648_34.csv",22.049808781725833
"Te_3648_35.csv",24.2998087775636
"Te_3648_36.csv",24.22385209083729
"Te_3648_37.csv",22.236874613080293
"Te_3648_38.csv",23.64614898674952
"Te_3648_39.csv",22.706530644065058
"Te_3648_40.csv",21.293729329470306
"Te_3648_41.csv",23.20388647243642
"Te_3648_42.csv",22.038230166330568
"Te_3648_43.csv",22.711618816154544
"Te_3648_44.csv",24.890661155380787
"Te_3648_45.csv",24.238328222968413
"Te_3648_46.csv",20.985513688859434
"Te_3648_47.csv",25.30845670889934
"Te_3648_48.csv",21.017740481250552
"Te_3648_49.csv",23.67836686417535
"Te_3648_50.csv",20.822379902920872
"Te_3648_51.csv",21.49312404510425
"Te_3648_52.csv",20.947042369737197
"Te_3648_53.csv",21.061579226243904
"Te_3648_54.csv",21.080157793639543
"Te_3648_55.csv",21.94956087462195
"Te_3648_56.csv",19.9891183058884
"Te_3648_57.csv",21.284952031262254
"Te_3648_58.csv",24.0374409011724
"Te_3648_59.csv",23.866450462813265
"Te_3648_60.csv",25.254842959561834
"Te_3648_61.csv",23.09046720211692
"Te_3648_62.csv",23.752176173445054
"Te_3648_63.csv",19.89211689345683
"Te_3648_64.csv",22.247479600584285
"Te_3648_65.csv",23.24020401309242
"Te_3648_66.csv",23.832515163608257
"Te_3648_67.csv",19.506671903654002
"Te_3648_68.csv",21.26956460486064
"Te_3648_69.csv",22.006863739466823
"Te_3648_70.csv",25.790284932542097
"Te_3648_71.csv",18.673823442146652
"Te_3648_72.csv",23.63081552448426
"Te_3648_73.csv",23.93161894168198
"Te_3648_74.csv",24.745998455805204
"Te_3648_75.csv",22.283556964437235
"Te_3648_76.csv",22.724632898410466
"Te_3648_77.csv",20.658078435451777
"Te_3648_78.csv",22.793040148289517
"Te_3648_79.csv",20.40453940926057
"Te_3648_80.csv",25.28328616878243
"Te_3648_81.csv",21.901666380538682
"Te_3648_82.csv",24.915684742273434
"Te_3648_83.csv",22.304429527927535
"Te_3648_84.csv",21.584068896510576
"Te_3648_85.csv",22.746776804887368
"Te_3648_86.csv",22.814850327157046
"Te_3648_87.csv",20.297977456472623
"Te_3648_88.csv",21.843256942649425
"Te_3648_89.csv",22.696025171928557
"Te_3648_90.csv",22.493438244748603
"Te_3648_91.csv",22.87286668935558
"Te_3648_92.csv",18.74568912582149
"Te_3648_93.csv",21.709298322627035
"Te_3648_94.csv",25.43511355794224
"Te_3648_95.csv",20.93157736284575
"Te_3648_96.csv",20.967989540875195
"Te_3648_97.csv",20.469860094163394
"Te_3648_98.csv",23.355559064020152
"Te_3648_99.csv",24.92430488322401
"Te_3648_100.csv",23.09574570693591
"Te_3648_101.csv",19.434262952862948
"Te_3648_102.csv",24.513682073214355
"Te_3648_103.csv",22.99958047543392
"Te_3648_104.csv",21.405838009614307
"Te_3648_105.csv",22.437551053381632
"Te_3648_106.csv",21.16739693958438
"Te_3648_107.csv",23.61497917112015
"Te_3648_108.csv",22.184250151630284
"Te_3648_109.csv",20.972757585379544
"Te_3648_110.csv",20.94965320730243
"Te_3648_111.csv",20.08415618729709
"Te_3648_112.csv",23.30798185614836
"Te_3648_113.csv",20.55262999014481
"Te_3648_114.csv",22.790901022155836
"Te_3648_115.csv",22.005812532094932
"Te_3648_116.csv",26.268149969268936
"Te_3648_117.csv",22.265939368720026
"Te_3648_118.csv",23.092360667013185
"Te_3648_119.csv",21.31240492475357
"Te_3648_120.csv",20.962596027443396
"Te_3648_121.csv",20.898849544592295
"Te_3648_122.csv",21.99574353743947
"Te_3648_123.csv",25.56477027092928
"Te_3648_124.csv",25.018182311377537
"Te_3648_125.csv",21.502529463081267
