"fue","MUE"
"fue 4","MUE 10"
"fue 5","MUE 15"
"fue 9","MUE 23"
"fue 10","MUE 14"
"fue 11","MUE 7"
"fue 12","MUE 8"
"fue 13","MUE 25"
"fue 14","MUE 1"
"fue 16","MUE 20"
"fue 17","MUE 3"
"fue 18","MUE 16"
"fue 22","MUE 22"
"fue 23","MUE 34"
"fue 25","MUE 19"
"fue 26","MUE 24"
"fue 27","MUE 2"
"fue 29","MUE 27"
"fue 30","MUE 30"
"fue 33","MUE 6"
"fue 35","MUE 9"
"fue 36","MUE 17"
"fue 37","MUE 35"
"fue 38","MUE 26"
"fue 39","MUE 4"
"fue 40","MUE 31"
"fue 41","MUE 5"
"fue 43","MUE 28"
"fue 45","MUE 12"
"fue 48","MUE 11"
"fue 49","MUE 29"
"fue 52","MUE 32"
"fue 53","MUE 33"
"fue 54","MUE 21"
"fue 58","MUE 18"
"fue 59","MUE 36"
"fue 60","MUE 13"
