"fue","MUE"
"fue 4","MUE 9"
"fue 9","MUE 18"
"fue 13","MUE 3"
"fue 15","MUE 20"
"fue 16","MUE 24"
"fue 18","MUE 30"
"fue 20","MUE 1"
"fue 21","MUE 35"
"fue 22","MUE 25"
"fue 23","MUE 10"
"fue 24","MUE 15"
"fue 25","MUE 11"
"fue 27","MUE 27"
"fue 28","MUE 22"
"fue 29","MUE 31"
"fue 30","MUE 14"
"fue 32","MUE 4"
"fue 35","MUE 17"
"fue 38","MUE 13"
"fue 39","MUE 34"
"fue 40","MUE 32"
"fue 43","MUE 33"
"fue 45","MUE 36"
"fue 47","MUE 29"
"fue 48","MUE 28"
"fue 50","MUE 6"
"fue 51","MUE 2"
"fue 52","MUE 23"
"fue 54","MUE 5"
"fue 55","MUE 26"
"fue 57","MUE 21"
"fue 58","MUE 16"
"fue 63","MUE 8"
"fue 67","MUE 19"
"fue 71","MUE 12"
"fue 72","MUE 7"
