"fue","MUE"
"fue 2","MUE 20"
"fue 3","MUE 9"
"fue 9","MUE 3"
"fue 10","MUE 15"
"fue 12","MUE 10"
"fue 16","MUE 2"
"fue 17","MUE 19"
"fue 18","MUE 28"
"fue 19","MUE 18"
"fue 20","MUE 32"
"fue 21","MUE 1"
"fue 23","MUE 5"
"fue 28","MUE 12"
"fue 37","MUE 24"
"fue 43","MUE 16"
"fue 46","MUE 11"
"fue 49","MUE 4"
"fue 51","MUE 13"
"fue 52","MUE 6"
"fue 53","MUE 8"
"fue 54","MUE 25"
"fue 62","MUE 30"
"fue 63","MUE 35"
"fue 65","MUE 29"
"fue 67","MUE 21"
"fue 69","MUE 36"
"fue 71","MUE 26"
"fue 73","MUE 27"
"fue 74","MUE 23"
"fue 76","MUE 14"
"fue 78","MUE 33"
"fue 79","MUE 17"
"fue 80","MUE 31"
"fue 81","MUE 22"
"fue 82","MUE 7"
"fue 85","MUE 34"
