"fue","MUE"
"fue 1","MUE 20"
"fue 2","MUE 13"
"fue 7","MUE 30"
"fue 17","MUE 9"
"fue 18","MUE 36"
"fue 20","MUE 7"
"fue 21","MUE 19"
"fue 24","MUE 18"
"fue 27","MUE 5"
"fue 33","MUE 25"
"fue 35","MUE 12"
"fue 38","MUE 34"
"fue 39","MUE 26"
"fue 40","MUE 35"
"fue 41","MUE 31"
"fue 42","MUE 27"
"fue 46","MUE 32"
"fue 50","MUE 21"
"fue 51","MUE 15"
"fue 52","MUE 29"
"fue 53","MUE 28"
"fue 54","MUE 3"
"fue 55","MUE 10"
"fue 57","MUE 22"
"fue 58","MUE 33"
"fue 59","MUE 23"
"fue 61","MUE 24"
"fue 62","MUE 1"
"fue 64","MUE 6"
"fue 65","MUE 8"
"fue 66","MUE 2"
"fue 67","MUE 16"
"fue 68","MUE 11"
"fue 74","MUE 14"
"fue 76","MUE 17"
"fue 77","MUE 4"
