"fue","MUE"
"fue 1","MUE 9"
"fue 2","MUE 35"
"fue 3","MUE 29"
"fue 5","MUE 32"
"fue 7","MUE 30"
"fue 8","MUE 14"
"fue 9","MUE 10"
"fue 10","MUE 36"
"fue 11","MUE 8"
"fue 13","MUE 33"
"fue 15","MUE 11"
"fue 17","MUE 23"
"fue 18","MUE 22"
"fue 19","MUE 31"
"fue 20","MUE 12"
"fue 21","MUE 28"
"fue 22","MUE 7"
"fue 23","MUE 2"
"fue 25","MUE 5"
"fue 26","MUE 21"
"fue 27","MUE 16"
"fue 29","MUE 18"
"fue 32","MUE 19"
"fue 33","MUE 3"
"fue 34","MUE 20"
"fue 35","MUE 17"
"fue 37","MUE 24"
"fue 38","MUE 27"
"fue 39","MUE 4"
"fue 41","MUE 1"
"fue 42","MUE 6"
"fue 43","MUE 13"
"fue 44","MUE 26"
"fue 46","MUE 15"
"fue 47","MUE 25"
"fue 48","MUE 34"
