"fue","MUE"
"fue 2","MUE 33"
"fue 3","MUE 36"
"fue 4","MUE 34"
"fue 5","MUE 15"
"fue 7","MUE 7"
"fue 8","MUE 10"
"fue 9","MUE 31"
"fue 10","MUE 28"
"fue 11","MUE 4"
"fue 12","MUE 30"
"fue 13","MUE 14"
"fue 17","MUE 8"
"fue 20","MUE 22"
"fue 21","MUE 35"
"fue 23","MUE 32"
"fue 24","MUE 21"
"fue 25","MUE 16"
"fue 26","MUE 2"
"fue 28","MUE 24"
"fue 29","MUE 25"
"fue 30","MUE 11"
"fue 31","MUE 1"
"fue 32","MUE 13"
"fue 36","MUE 17"
"fue 37","MUE 3"
"fue 39","MUE 27"
"fue 40","MUE 5"
"fue 41","MUE 29"
"fue 45","MUE 20"
"fue 46","MUE 12"
"fue 49","MUE 18"
"fue 51","MUE 26"
"fue 53","MUE 6"
"fue 57","MUE 9"
"fue 58","MUE 19"
"fue 60","MUE 23"
