"fue","MUE"
"fue 2","MUE 1"
"fue 3","MUE 3"
"fue 7","MUE 30"
"fue 8","MUE 21"
"fue 9","MUE 33"
"fue 11","MUE 14"
"fue 12","MUE 11"
"fue 13","MUE 35"
"fue 15","MUE 16"
"fue 16","MUE 25"
"fue 19","MUE 31"
"fue 25","MUE 36"
"fue 27","MUE 18"
"fue 32","MUE 17"
"fue 36","MUE 28"
"fue 41","MUE 29"
"fue 44","MUE 27"
"fue 46","MUE 2"
"fue 49","MUE 22"
"fue 50","MUE 5"
"fue 53","MUE 9"
"fue 54","MUE 32"
"fue 55","MUE 26"
"fue 56","MUE 20"
"fue 61","MUE 34"
"fue 62","MUE 7"
"fue 63","MUE 4"
"fue 64","MUE 12"
"fue 68","MUE 6"
"fue 69","MUE 15"
"fue 70","MUE 13"
"fue 71","MUE 19"
"fue 72","MUE 23"
"fue 74","MUE 24"
"fue 78","MUE 10"
"fue 84","MUE 8"
