"fue","MUE"
"fue 1","MUE 19"
"fue 3","MUE 20"
"fue 4","MUE 25"
"fue 8","MUE 33"
"fue 10","MUE 36"
"fue 12","MUE 29"
"fue 13","MUE 7"
"fue 14","MUE 22"
"fue 16","MUE 26"
"fue 18","MUE 5"
"fue 21","MUE 21"
"fue 24","MUE 35"
"fue 26","MUE 18"
"fue 27","MUE 6"
"fue 31","MUE 9"
"fue 34","MUE 13"
"fue 35","MUE 34"
"fue 38","MUE 24"
"fue 39","MUE 31"
"fue 44","MUE 30"
"fue 45","MUE 17"
"fue 46","MUE 3"
"fue 48","MUE 32"
"fue 50","MUE 11"
"fue 51","MUE 15"
"fue 54","MUE 4"
"fue 56","MUE 27"
"fue 58","MUE 28"
"fue 61","MUE 23"
"fue 62","MUE 14"
"fue 67","MUE 12"
"fue 72","MUE 16"
"fue 73","MUE 10"
"fue 76","MUE 1"
"fue 77","MUE 2"
"fue 78","MUE 8"
