"fue","MUE"
"fue 1","MUE 26"
"fue 3","MUE 13"
"fue 6","MUE 3"
"fue 8","MUE 36"
"fue 9","MUE 29"
"fue 11","MUE 18"
"fue 13","MUE 1"
"fue 14","MUE 2"
"fue 17","MUE 20"
"fue 20","MUE 4"
"fue 21","MUE 31"
"fue 22","MUE 5"
"fue 25","MUE 23"
"fue 26","MUE 9"
"fue 27","MUE 19"
"fue 35","MUE 12"
"fue 36","MUE 16"
"fue 38","MUE 6"
"fue 39","MUE 24"
"fue 41","MUE 15"
"fue 42","MUE 22"
"fue 46","MUE 11"
"fue 47","MUE 27"
"fue 49","MUE 7"
"fue 50","MUE 17"
"fue 54","MUE 25"
"fue 55","MUE 8"
"fue 57","MUE 10"
"fue 61","MUE 32"
"fue 63","MUE 30"
"fue 64","MUE 21"
"fue 66","MUE 35"
"fue 68","MUE 33"
"fue 69","MUE 34"
"fue 70","MUE 28"
"fue 71","MUE 14"
