"fue","MUE"
"fue 2","MUE 9"
"fue 3","MUE 36"
"fue 4","MUE 6"
"fue 5","MUE 32"
"fue 9","MUE 5"
"fue 11","MUE 11"
"fue 14","MUE 21"
"fue 15","MUE 27"
"fue 17","MUE 1"
"fue 18","MUE 25"
"fue 19","MUE 28"
"fue 20","MUE 18"
"fue 21","MUE 20"
"fue 23","MUE 4"
"fue 25","MUE 31"
"fue 26","MUE 23"
"fue 28","MUE 17"
"fue 31","MUE 8"
"fue 34","MUE 12"
"fue 35","MUE 26"
"fue 37","MUE 7"
"fue 40","MUE 22"
"fue 43","MUE 35"
"fue 45","MUE 16"
"fue 46","MUE 19"
"fue 47","MUE 24"
"fue 51","MUE 30"
"fue 53","MUE 13"
"fue 58","MUE 2"
"fue 60","MUE 3"
"fue 61","MUE 33"
"fue 64","MUE 14"
"fue 66","MUE 34"
"fue 68","MUE 15"
"fue 69","MUE 10"
"fue 70","MUE 29"
