"fue","MUE"
"fue 2","MUE 12"
"fue 7","MUE 10"
"fue 9","MUE 22"
"fue 14","MUE 1"
"fue 15","MUE 26"
"fue 17","MUE 25"
"fue 21","MUE 19"
"fue 23","MUE 11"
"fue 27","MUE 28"
"fue 34","MUE 35"
"fue 36","MUE 21"
"fue 40","MUE 36"
"fue 41","MUE 9"
"fue 42","MUE 14"
"fue 47","MUE 33"
"fue 59","MUE 17"
"fue 61","MUE 23"
"fue 62","MUE 30"
"fue 63","MUE 31"
"fue 64","MUE 20"
"fue 65","MUE 16"
"fue 67","MUE 34"
"fue 72","MUE 5"
"fue 74","MUE 8"
"fue 75","MUE 29"
"fue 76","MUE 27"
"fue 77","MUE 13"
"fue 78","MUE 2"
"fue 79","MUE 7"
"fue 81","MUE 32"
"fue 82","MUE 15"
"fue 84","MUE 24"
"fue 85","MUE 6"
"fue 88","MUE 18"
"fue 89","MUE 3"
"fue 90","MUE 4"
