"fue","MUE"
"fue 8","MUE 32"
"fue 10","MUE 23"
"fue 11","MUE 4"
"fue 16","MUE 13"
"fue 17","MUE 15"
"fue 19","MUE 35"
"fue 21","MUE 16"
"fue 22","MUE 36"
"fue 23","MUE 31"
"fue 24","MUE 30"
"fue 25","MUE 33"
"fue 27","MUE 11"
"fue 30","MUE 27"
"fue 31","MUE 26"
"fue 32","MUE 19"
"fue 36","MUE 6"
"fue 37","MUE 7"
"fue 40","MUE 9"
"fue 43","MUE 25"
"fue 45","MUE 22"
"fue 49","MUE 1"
"fue 52","MUE 20"
"fue 53","MUE 5"
"fue 56","MUE 24"
"fue 63","MUE 10"
"fue 65","MUE 2"
"fue 66","MUE 12"
"fue 68","MUE 21"
"fue 70","MUE 29"
"fue 71","MUE 14"
"fue 73","MUE 17"
"fue 74","MUE 28"
"fue 75","MUE 18"
"fue 84","MUE 3"
"fue 86","MUE 8"
"fue 90","MUE 34"
