"fue","MUE"
"fue 1","MUE 19"
"fue 3","MUE 21"
"fue 8","MUE 22"
"fue 9","MUE 12"
"fue 10","MUE 35"
"fue 11","MUE 20"
"fue 14","MUE 23"
"fue 18","MUE 6"
"fue 19","MUE 17"
"fue 20","MUE 25"
"fue 24","MUE 14"
"fue 25","MUE 7"
"fue 28","MUE 26"
"fue 30","MUE 9"
"fue 31","MUE 1"
"fue 33","MUE 8"
"fue 36","MUE 34"
"fue 39","MUE 32"
"fue 47","MUE 15"
"fue 50","MUE 3"
"fue 51","MUE 36"
"fue 53","MUE 10"
"fue 54","MUE 28"
"fue 55","MUE 5"
"fue 57","MUE 18"
"fue 58","MUE 30"
"fue 60","MUE 29"
"fue 61","MUE 24"
"fue 64","MUE 31"
"fue 71","MUE 4"
"fue 72","MUE 11"
"fue 73","MUE 2"
"fue 74","MUE 27"
"fue 76","MUE 16"
"fue 83","MUE 33"
"fue 88","MUE 13"
