"fue","MUE"
"fue 8","MUE 36"
"fue 9","MUE 15"
"fue 10","MUE 21"
"fue 14","MUE 35"
"fue 16","MUE 9"
"fue 17","MUE 34"
"fue 19","MUE 29"
"fue 20","MUE 32"
"fue 21","MUE 1"
"fue 25","MUE 11"
"fue 27","MUE 33"
"fue 33","MUE 28"
"fue 36","MUE 3"
"fue 38","MUE 20"
"fue 39","MUE 26"
"fue 42","MUE 12"
"fue 43","MUE 16"
"fue 44","MUE 7"
"fue 46","MUE 23"
"fue 49","MUE 19"
"fue 55","MUE 30"
"fue 56","MUE 18"
"fue 58","MUE 8"
"fue 59","MUE 27"
"fue 63","MUE 14"
"fue 64","MUE 10"
"fue 65","MUE 17"
"fue 66","MUE 6"
"fue 71","MUE 5"
"fue 72","MUE 4"
"fue 74","MUE 2"
"fue 76","MUE 22"
"fue 78","MUE 25"
"fue 80","MUE 24"
"fue 81","MUE 13"
"fue 84","MUE 31"
