"fue","MUE"
"fue 2","MUE 20"
"fue 4","MUE 16"
"fue 6","MUE 13"
"fue 8","MUE 28"
"fue 9","MUE 17"
"fue 13","MUE 12"
"fue 17","MUE 1"
"fue 20","MUE 23"
"fue 25","MUE 31"
"fue 29","MUE 6"
"fue 32","MUE 8"
"fue 33","MUE 30"
"fue 34","MUE 26"
"fue 35","MUE 10"
"fue 36","MUE 7"
"fue 37","MUE 27"
"fue 40","MUE 33"
"fue 43","MUE 3"
"fue 45","MUE 9"
"fue 49","MUE 22"
"fue 50","MUE 2"
"fue 51","MUE 14"
"fue 53","MUE 32"
"fue 54","MUE 34"
"fue 56","MUE 29"
"fue 58","MUE 5"
"fue 60","MUE 4"
"fue 62","MUE 35"
"fue 63","MUE 19"
"fue 65","MUE 18"
"fue 69","MUE 24"
"fue 70","MUE 15"
"fue 72","MUE 36"
"fue 76","MUE 21"
"fue 81","MUE 11"
"fue 83","MUE 25"
