"fue","MUE"
"fue 1","MUE 23"
"fue 4","MUE 18"
"fue 5","MUE 27"
"fue 7","MUE 28"
"fue 8","MUE 10"
"fue 11","MUE 21"
"fue 12","MUE 7"
"fue 13","MUE 31"
"fue 14","MUE 14"
"fue 16","MUE 15"
"fue 22","MUE 2"
"fue 23","MUE 11"
"fue 24","MUE 19"
"fue 28","MUE 22"
"fue 30","MUE 5"
"fue 38","MUE 12"
"fue 40","MUE 33"
"fue 42","MUE 16"
"fue 43","MUE 24"
"fue 44","MUE 17"
"fue 47","MUE 25"
"fue 51","MUE 35"
"fue 55","MUE 26"
"fue 56","MUE 29"
"fue 58","MUE 3"
"fue 59","MUE 8"
"fue 61","MUE 9"
"fue 63","MUE 20"
"fue 67","MUE 13"
"fue 68","MUE 36"
"fue 73","MUE 32"
"fue 77","MUE 30"
"fue 78","MUE 4"
"fue 80","MUE 6"
"fue 81","MUE 34"
"fue 84","MUE 1"
