"fue","MUE"
"fue 1","MUE 26"
"fue 3","MUE 6"
"fue 8","MUE 24"
"fue 10","MUE 9"
"fue 11","MUE 25"
"fue 13","MUE 27"
"fue 15","MUE 3"
"fue 18","MUE 1"
"fue 26","MUE 5"
"fue 28","MUE 30"
"fue 30","MUE 7"
"fue 31","MUE 34"
"fue 32","MUE 31"
"fue 35","MUE 4"
"fue 38","MUE 18"
"fue 39","MUE 28"
"fue 41","MUE 17"
"fue 44","MUE 16"
"fue 50","MUE 29"
"fue 54","MUE 12"
"fue 55","MUE 33"
"fue 58","MUE 14"
"fue 59","MUE 20"
"fue 62","MUE 10"
"fue 63","MUE 21"
"fue 64","MUE 15"
"fue 65","MUE 8"
"fue 67","MUE 19"
"fue 70","MUE 11"
"fue 71","MUE 32"
"fue 72","MUE 22"
"fue 74","MUE 13"
"fue 75","MUE 36"
"fue 76","MUE 23"
"fue 77","MUE 2"
"fue 81","MUE 35"
