"fue","MUE"
"fue 1","MUE 36"
"fue 2","MUE 6"
"fue 3","MUE 17"
"fue 5","MUE 15"
"fue 7","MUE 23"
"fue 10","MUE 35"
"fue 13","MUE 31"
"fue 15","MUE 20"
"fue 16","MUE 13"
"fue 17","MUE 9"
"fue 19","MUE 14"
"fue 20","MUE 4"
"fue 21","MUE 29"
"fue 22","MUE 33"
"fue 25","MUE 16"
"fue 29","MUE 32"
"fue 30","MUE 28"
"fue 32","MUE 26"
"fue 33","MUE 5"
"fue 37","MUE 18"
"fue 39","MUE 24"
"fue 40","MUE 21"
"fue 41","MUE 2"
"fue 42","MUE 19"
"fue 43","MUE 3"
"fue 44","MUE 27"
"fue 45","MUE 34"
"fue 46","MUE 11"
"fue 47","MUE 1"
"fue 48","MUE 7"
"fue 50","MUE 10"
"fue 53","MUE 12"
"fue 55","MUE 30"
"fue 57","MUE 25"
"fue 58","MUE 22"
"fue 59","MUE 8"
