"fue","MUE"
"fue 2","MUE 6"
"fue 10","MUE 5"
"fue 11","MUE 25"
"fue 15","MUE 30"
"fue 16","MUE 24"
"fue 18","MUE 1"
"fue 19","MUE 2"
"fue 22","MUE 9"
"fue 23","MUE 28"
"fue 24","MUE 22"
"fue 27","MUE 4"
"fue 30","MUE 23"
"fue 31","MUE 31"
"fue 32","MUE 13"
"fue 33","MUE 21"
"fue 34","MUE 11"
"fue 35","MUE 16"
"fue 36","MUE 36"
"fue 37","MUE 32"
"fue 39","MUE 26"
"fue 40","MUE 3"
"fue 42","MUE 34"
"fue 44","MUE 14"
"fue 46","MUE 35"
"fue 50","MUE 7"
"fue 54","MUE 33"
"fue 56","MUE 12"
"fue 62","MUE 18"
"fue 63","MUE 29"
"fue 64","MUE 27"
"fue 65","MUE 8"
"fue 70","MUE 10"
"fue 72","MUE 19"
"fue 74","MUE 20"
"fue 76","MUE 15"
"fue 78","MUE 17"
