"fue","MUE"
"fue 1","MUE 34"
"fue 2","MUE 24"
"fue 5","MUE 10"
"fue 6","MUE 26"
"fue 8","MUE 15"
"fue 10","MUE 30"
"fue 12","MUE 19"
"fue 17","MUE 31"
"fue 19","MUE 11"
"fue 28","MUE 20"
"fue 29","MUE 12"
"fue 35","MUE 18"
"fue 37","MUE 35"
"fue 40","MUE 3"
"fue 41","MUE 17"
"fue 45","MUE 33"
"fue 46","MUE 13"
"fue 47","MUE 23"
"fue 52","MUE 36"
"fue 54","MUE 14"
"fue 55","MUE 4"
"fue 57","MUE 25"
"fue 60","MUE 27"
"fue 61","MUE 2"
"fue 62","MUE 16"
"fue 64","MUE 6"
"fue 65","MUE 1"
"fue 66","MUE 28"
"fue 67","MUE 32"
"fue 71","MUE 29"
"fue 72","MUE 7"
"fue 77","MUE 22"
"fue 78","MUE 5"
"fue 81","MUE 9"
"fue 87","MUE 21"
"fue 90","MUE 8"
