"fue","MUE"
"fue 3","MUE 11"
"fue 4","MUE 7"
"fue 8","MUE 26"
"fue 10","MUE 5"
"fue 11","MUE 9"
"fue 14","MUE 6"
"fue 18","MUE 2"
"fue 20","MUE 3"
"fue 21","MUE 14"
"fue 22","MUE 20"
"fue 24","MUE 33"
"fue 26","MUE 32"
"fue 27","MUE 30"
"fue 28","MUE 18"
"fue 29","MUE 10"
"fue 30","MUE 19"
"fue 31","MUE 29"
"fue 33","MUE 24"
"fue 35","MUE 34"
"fue 36","MUE 31"
"fue 39","MUE 36"
"fue 40","MUE 35"
"fue 42","MUE 13"
"fue 43","MUE 28"
"fue 44","MUE 12"
"fue 45","MUE 16"
"fue 47","MUE 22"
"fue 49","MUE 8"
"fue 52","MUE 23"
"fue 54","MUE 17"
"fue 59","MUE 21"
"fue 60","MUE 4"
"fue 61","MUE 25"
"fue 62","MUE 1"
"fue 64","MUE 27"
"fue 66","MUE 15"
