"fue","MUE"
"fue 1","MUE 7"
"fue 2","MUE 26"
"fue 3","MUE 15"
"fue 4","MUE 33"
"fue 5","MUE 9"
"fue 6","MUE 6"
"fue 7","MUE 10"
"fue 9","MUE 36"
"fue 10","MUE 17"
"fue 11","MUE 28"
"fue 12","MUE 13"
"fue 13","MUE 18"
"fue 16","MUE 23"
"fue 17","MUE 11"
"fue 18","MUE 12"
"fue 20","MUE 34"
"fue 23","MUE 31"
"fue 25","MUE 16"
"fue 26","MUE 8"
"fue 28","MUE 25"
"fue 29","MUE 2"
"fue 30","MUE 29"
"fue 32","MUE 27"
"fue 33","MUE 19"
"fue 34","MUE 14"
"fue 35","MUE 32"
"fue 36","MUE 35"
"fue 37","MUE 20"
"fue 38","MUE 24"
"fue 40","MUE 5"
"fue 41","MUE 30"
"fue 42","MUE 1"
"fue 43","MUE 4"
"fue 46","MUE 22"
"fue 47","MUE 3"
"fue 48","MUE 21"
