"fue","MUE"
"fue 4","MUE 23"
"fue 8","MUE 27"
"fue 9","MUE 14"
"fue 11","MUE 4"
"fue 12","MUE 9"
"fue 13","MUE 10"
"fue 15","MUE 6"
"fue 18","MUE 17"
"fue 21","MUE 1"
"fue 22","MUE 8"
"fue 23","MUE 5"
"fue 24","MUE 35"
"fue 25","MUE 22"
"fue 26","MUE 2"
"fue 28","MUE 11"
"fue 29","MUE 24"
"fue 30","MUE 28"
"fue 31","MUE 29"
"fue 32","MUE 21"
"fue 33","MUE 16"
"fue 36","MUE 36"
"fue 38","MUE 31"
"fue 39","MUE 3"
"fue 40","MUE 18"
"fue 41","MUE 15"
"fue 43","MUE 19"
"fue 44","MUE 20"
"fue 45","MUE 26"
"fue 46","MUE 30"
"fue 47","MUE 32"
"fue 48","MUE 13"
"fue 49","MUE 25"
"fue 50","MUE 12"
"fue 51","MUE 34"
"fue 52","MUE 33"
"fue 53","MUE 7"
