"fue","MUE"
"fue 2","MUE 12"
"fue 7","MUE 35"
"fue 9","MUE 6"
"fue 10","MUE 31"
"fue 12","MUE 13"
"fue 13","MUE 26"
"fue 14","MUE 33"
"fue 16","MUE 16"
"fue 24","MUE 29"
"fue 25","MUE 5"
"fue 27","MUE 19"
"fue 29","MUE 25"
"fue 30","MUE 7"
"fue 31","MUE 15"
"fue 32","MUE 1"
"fue 35","MUE 17"
"fue 37","MUE 27"
"fue 39","MUE 2"
"fue 40","MUE 11"
"fue 43","MUE 8"
"fue 45","MUE 10"
"fue 46","MUE 28"
"fue 47","MUE 32"
"fue 48","MUE 22"
"fue 49","MUE 4"
"fue 50","MUE 30"
"fue 51","MUE 14"
"fue 52","MUE 24"
"fue 53","MUE 23"
"fue 54","MUE 3"
"fue 57","MUE 34"
"fue 58","MUE 20"
"fue 59","MUE 9"
"fue 64","MUE 36"
"fue 65","MUE 18"
"fue 66","MUE 21"
