"fue","MUE"
"fue 2","MUE 31"
"fue 4","MUE 17"
"fue 5","MUE 11"
"fue 6","MUE 35"
"fue 8","MUE 27"
"fue 10","MUE 10"
"fue 14","MUE 23"
"fue 15","MUE 3"
"fue 16","MUE 33"
"fue 17","MUE 13"
"fue 19","MUE 28"
"fue 21","MUE 16"
"fue 23","MUE 5"
"fue 24","MUE 21"
"fue 25","MUE 24"
"fue 26","MUE 18"
"fue 29","MUE 8"
"fue 31","MUE 2"
"fue 32","MUE 20"
"fue 36","MUE 4"
"fue 39","MUE 30"
"fue 44","MUE 9"
"fue 46","MUE 6"
"fue 48","MUE 26"
"fue 50","MUE 29"
"fue 51","MUE 22"
"fue 54","MUE 34"
"fue 55","MUE 15"
"fue 56","MUE 1"
"fue 58","MUE 14"
"fue 59","MUE 36"
"fue 68","MUE 32"
"fue 69","MUE 12"
"fue 70","MUE 19"
"fue 71","MUE 25"
"fue 83","MUE 7"
