"fue","MUE"
"fue 1","MUE 24"
"fue 3","MUE 12"
"fue 4","MUE 29"
"fue 5","MUE 25"
"fue 9","MUE 15"
"fue 10","MUE 3"
"fue 14","MUE 13"
"fue 16","MUE 34"
"fue 19","MUE 27"
"fue 20","MUE 5"
"fue 22","MUE 16"
"fue 23","MUE 21"
"fue 24","MUE 17"
"fue 36","MUE 22"
"fue 37","MUE 20"
"fue 41","MUE 6"
"fue 42","MUE 2"
"fue 48","MUE 19"
"fue 54","MUE 26"
"fue 57","MUE 33"
"fue 58","MUE 8"
"fue 62","MUE 14"
"fue 65","MUE 28"
"fue 68","MUE 31"
"fue 69","MUE 18"
"fue 70","MUE 32"
"fue 71","MUE 1"
"fue 72","MUE 23"
"fue 73","MUE 9"
"fue 76","MUE 36"
"fue 78","MUE 4"
"fue 79","MUE 30"
"fue 80","MUE 35"
"fue 83","MUE 11"
"fue 84","MUE 7"
"fue 85","MUE 10"
