"fue","MUE"
"fue 3","MUE 3"
"fue 4","MUE 10"
"fue 5","MUE 18"
"fue 8","MUE 7"
"fue 10","MUE 35"
"fue 11","MUE 25"
"fue 12","MUE 22"
"fue 13","MUE 21"
"fue 15","MUE 34"
"fue 16","MUE 23"
"fue 17","MUE 27"
"fue 18","MUE 19"
"fue 22","MUE 16"
"fue 24","MUE 11"
"fue 25","MUE 6"
"fue 26","MUE 24"
"fue 27","MUE 9"
"fue 28","MUE 12"
"fue 29","MUE 28"
"fue 30","MUE 30"
"fue 31","MUE 29"
"fue 32","MUE 31"
"fue 34","MUE 17"
"fue 36","MUE 33"
"fue 37","MUE 4"
"fue 41","MUE 32"
"fue 42","MUE 20"
"fue 43","MUE 1"
"fue 44","MUE 5"
"fue 48","MUE 15"
"fue 49","MUE 2"
"fue 50","MUE 26"
"fue 51","MUE 36"
"fue 52","MUE 13"
"fue 53","MUE 14"
"fue 54","MUE 8"
