"fue","MUE"
"fue 2","MUE 22"
"fue 4","MUE 10"
"fue 7","MUE 6"
"fue 9","MUE 7"
"fue 13","MUE 8"
"fue 15","MUE 4"
"fue 17","MUE 18"
"fue 18","MUE 21"
"fue 20","MUE 1"
"fue 25","MUE 28"
"fue 26","MUE 35"
"fue 28","MUE 16"
"fue 29","MUE 34"
"fue 36","MUE 13"
"fue 40","MUE 24"
"fue 41","MUE 9"
"fue 42","MUE 2"
"fue 45","MUE 30"
"fue 46","MUE 3"
"fue 47","MUE 27"
"fue 51","MUE 17"
"fue 52","MUE 26"
"fue 54","MUE 31"
"fue 55","MUE 32"
"fue 58","MUE 33"
"fue 60","MUE 19"
"fue 61","MUE 15"
"fue 68","MUE 23"
"fue 69","MUE 14"
"fue 71","MUE 29"
"fue 72","MUE 20"
"fue 76","MUE 11"
"fue 77","MUE 25"
"fue 79","MUE 36"
"fue 81","MUE 5"
"fue 83","MUE 12"
