"fue","MUE"
"fue 2","MUE 3"
"fue 3","MUE 21"
"fue 5","MUE 26"
"fue 12","MUE 10"
"fue 16","MUE 28"
"fue 17","MUE 19"
"fue 18","MUE 27"
"fue 22","MUE 12"
"fue 24","MUE 18"
"fue 26","MUE 13"
"fue 27","MUE 1"
"fue 28","MUE 9"
"fue 29","MUE 17"
"fue 30","MUE 33"
"fue 31","MUE 24"
"fue 32","MUE 14"
"fue 33","MUE 32"
"fue 39","MUE 20"
"fue 40","MUE 5"
"fue 44","MUE 23"
"fue 45","MUE 36"
"fue 49","MUE 2"
"fue 54","MUE 15"
"fue 55","MUE 29"
"fue 61","MUE 4"
"fue 62","MUE 34"
"fue 63","MUE 31"
"fue 64","MUE 30"
"fue 68","MUE 25"
"fue 69","MUE 11"
"fue 72","MUE 22"
"fue 74","MUE 8"
"fue 84","MUE 7"
"fue 85","MUE 16"
"fue 86","MUE 35"
"fue 87","MUE 6"
