"fue","MUE"
"fue 1","MUE 19"
"fue 3","MUE 2"
"fue 4","MUE 29"
"fue 7","MUE 7"
"fue 8","MUE 23"
"fue 9","MUE 28"
"fue 10","MUE 25"
"fue 13","MUE 20"
"fue 14","MUE 26"
"fue 17","MUE 12"
"fue 18","MUE 36"
"fue 20","MUE 8"
"fue 21","MUE 34"
"fue 22","MUE 33"
"fue 24","MUE 24"
"fue 25","MUE 4"
"fue 26","MUE 6"
"fue 27","MUE 3"
"fue 30","MUE 31"
"fue 32","MUE 18"
"fue 33","MUE 13"
"fue 36","MUE 32"
"fue 37","MUE 22"
"fue 39","MUE 15"
"fue 42","MUE 17"
"fue 43","MUE 11"
"fue 46","MUE 16"
"fue 47","MUE 1"
"fue 48","MUE 14"
"fue 50","MUE 5"
"fue 51","MUE 27"
"fue 53","MUE 30"
"fue 56","MUE 21"
"fue 57","MUE 10"
"fue 58","MUE 35"
"fue 59","MUE 9"
