"fue","MUE"
"fue 2","MUE 3"
"fue 6","MUE 15"
"fue 7","MUE 6"
"fue 8","MUE 23"
"fue 10","MUE 26"
"fue 11","MUE 9"
"fue 13","MUE 20"
"fue 14","MUE 1"
"fue 16","MUE 14"
"fue 17","MUE 16"
"fue 18","MUE 29"
"fue 21","MUE 31"
"fue 24","MUE 7"
"fue 25","MUE 8"
"fue 27","MUE 21"
"fue 29","MUE 33"
"fue 33","MUE 17"
"fue 36","MUE 19"
"fue 39","MUE 35"
"fue 43","MUE 28"
"fue 46","MUE 11"
"fue 51","MUE 32"
"fue 52","MUE 4"
"fue 54","MUE 30"
"fue 56","MUE 22"
"fue 57","MUE 25"
"fue 62","MUE 24"
"fue 66","MUE 10"
"fue 68","MUE 18"
"fue 69","MUE 2"
"fue 71","MUE 5"
"fue 72","MUE 13"
"fue 73","MUE 36"
"fue 74","MUE 27"
"fue 75","MUE 12"
"fue 77","MUE 34"
