"fue","MUE"
"fue 1","MUE 6"
"fue 2","MUE 25"
"fue 4","MUE 12"
"fue 19","MUE 30"
"fue 22","MUE 32"
"fue 23","MUE 4"
"fue 26","MUE 14"
"fue 28","MUE 36"
"fue 32","MUE 18"
"fue 33","MUE 26"
"fue 35","MUE 35"
"fue 38","MUE 8"
"fue 42","MUE 16"
"fue 43","MUE 10"
"fue 46","MUE 7"
"fue 47","MUE 15"
"fue 48","MUE 5"
"fue 49","MUE 22"
"fue 52","MUE 27"
"fue 54","MUE 1"
"fue 55","MUE 9"
"fue 56","MUE 24"
"fue 57","MUE 33"
"fue 58","MUE 2"
"fue 60","MUE 3"
"fue 62","MUE 17"
"fue 65","MUE 31"
"fue 67","MUE 21"
"fue 68","MUE 20"
"fue 70","MUE 34"
"fue 74","MUE 19"
"fue 77","MUE 11"
"fue 78","MUE 29"
"fue 80","MUE 28"
"fue 81","MUE 23"
"fue 83","MUE 13"
