"fue","MUE"
"fue 2","MUE 34"
"fue 3","MUE 4"
"fue 4","MUE 19"
"fue 6","MUE 18"
"fue 7","MUE 6"
"fue 12","MUE 27"
"fue 13","MUE 36"
"fue 14","MUE 15"
"fue 16","MUE 24"
"fue 19","MUE 16"
"fue 21","MUE 1"
"fue 22","MUE 28"
"fue 25","MUE 10"
"fue 29","MUE 13"
"fue 30","MUE 7"
"fue 31","MUE 30"
"fue 33","MUE 21"
"fue 34","MUE 26"
"fue 36","MUE 9"
"fue 38","MUE 29"
"fue 39","MUE 32"
"fue 41","MUE 3"
"fue 43","MUE 31"
"fue 46","MUE 2"
"fue 51","MUE 23"
"fue 52","MUE 11"
"fue 54","MUE 8"
"fue 59","MUE 12"
"fue 60","MUE 17"
"fue 61","MUE 22"
"fue 63","MUE 25"
"fue 64","MUE 5"
"fue 65","MUE 35"
"fue 67","MUE 33"
"fue 71","MUE 20"
"fue 72","MUE 14"
