"fue","MUE"
"fue 1","MUE 22"
"fue 3","MUE 17"
"fue 4","MUE 9"
"fue 8","MUE 12"
"fue 9","MUE 3"
"fue 10","MUE 2"
"fue 13","MUE 5"
"fue 14","MUE 14"
"fue 16","MUE 20"
"fue 18","MUE 21"
"fue 20","MUE 10"
"fue 21","MUE 6"
"fue 23","MUE 8"
"fue 25","MUE 15"
"fue 26","MUE 25"
"fue 27","MUE 7"
"fue 28","MUE 16"
"fue 29","MUE 4"
"fue 30","MUE 1"
"fue 32","MUE 26"
"fue 35","MUE 18"
"fue 37","MUE 23"
"fue 44","MUE 11"
"fue 46","MUE 30"
"fue 47","MUE 28"
"fue 52","MUE 31"
"fue 54","MUE 29"
"fue 55","MUE 32"
"fue 59","MUE 19"
"fue 62","MUE 13"
"fue 63","MUE 34"
"fue 64","MUE 33"
"fue 67","MUE 36"
"fue 68","MUE 35"
"fue 70","MUE 27"
"fue 71","MUE 24"
