"fue","MUE"
"fue 2","MUE 6"
"fue 6","MUE 26"
"fue 7","MUE 17"
"fue 10","MUE 13"
"fue 11","MUE 10"
"fue 12","MUE 12"
"fue 14","MUE 35"
"fue 16","MUE 30"
"fue 18","MUE 16"
"fue 19","MUE 7"
"fue 20","MUE 5"
"fue 22","MUE 21"
"fue 25","MUE 19"
"fue 28","MUE 32"
"fue 29","MUE 8"
"fue 30","MUE 18"
"fue 32","MUE 29"
"fue 33","MUE 2"
"fue 34","MUE 31"
"fue 40","MUE 4"
"fue 44","MUE 14"
"fue 45","MUE 15"
"fue 49","MUE 22"
"fue 51","MUE 23"
"fue 57","MUE 24"
"fue 58","MUE 27"
"fue 60","MUE 1"
"fue 61","MUE 36"
"fue 63","MUE 34"
"fue 64","MUE 28"
"fue 65","MUE 11"
"fue 69","MUE 25"
"fue 70","MUE 9"
"fue 72","MUE 33"
"fue 73","MUE 20"
"fue 77","MUE 3"
