"fue","MUE"
"fue 1","MUE 20"
"fue 6","MUE 15"
"fue 7","MUE 36"
"fue 8","MUE 12"
"fue 10","MUE 1"
"fue 11","MUE 18"
"fue 12","MUE 33"
"fue 14","MUE 28"
"fue 15","MUE 7"
"fue 17","MUE 13"
"fue 18","MUE 30"
"fue 19","MUE 26"
"fue 20","MUE 2"
"fue 21","MUE 31"
"fue 22","MUE 29"
"fue 23","MUE 23"
"fue 24","MUE 25"
"fue 25","MUE 3"
"fue 26","MUE 11"
"fue 27","MUE 22"
"fue 28","MUE 21"
"fue 29","MUE 35"
"fue 30","MUE 5"
"fue 33","MUE 8"
"fue 34","MUE 14"
"fue 35","MUE 16"
"fue 36","MUE 4"
"fue 37","MUE 17"
"fue 39","MUE 27"
"fue 40","MUE 24"
"fue 41","MUE 19"
"fue 42","MUE 9"
"fue 44","MUE 6"
"fue 47","MUE 10"
"fue 48","MUE 34"
"fue 51","MUE 32"
