"fue","MUE"
"fue 1","MUE 11"
"fue 3","MUE 36"
"fue 5","MUE 3"
"fue 7","MUE 23"
"fue 8","MUE 21"
"fue 10","MUE 29"
"fue 11","MUE 13"
"fue 12","MUE 14"
"fue 14","MUE 33"
"fue 15","MUE 18"
"fue 17","MUE 19"
"fue 19","MUE 8"
"fue 20","MUE 34"
"fue 22","MUE 24"
"fue 26","MUE 16"
"fue 28","MUE 20"
"fue 29","MUE 2"
"fue 30","MUE 15"
"fue 31","MUE 27"
"fue 32","MUE 22"
"fue 33","MUE 31"
"fue 34","MUE 7"
"fue 35","MUE 17"
"fue 36","MUE 9"
"fue 37","MUE 4"
"fue 38","MUE 1"
"fue 39","MUE 32"
"fue 40","MUE 35"
"fue 42","MUE 30"
"fue 43","MUE 6"
"fue 47","MUE 28"
"fue 50","MUE 12"
"fue 51","MUE 10"
"fue 52","MUE 25"
"fue 53","MUE 5"
"fue 54","MUE 26"
