"fue","MUE"
"fue 7","MUE 6"
"fue 9","MUE 33"
"fue 10","MUE 17"
"fue 11","MUE 13"
"fue 15","MUE 27"
"fue 16","MUE 11"
"fue 17","MUE 1"
"fue 18","MUE 26"
"fue 19","MUE 10"
"fue 22","MUE 19"
"fue 24","MUE 20"
"fue 26","MUE 28"
"fue 27","MUE 7"
"fue 29","MUE 3"
"fue 30","MUE 5"
"fue 32","MUE 31"
"fue 33","MUE 15"
"fue 34","MUE 36"
"fue 35","MUE 25"
"fue 36","MUE 35"
"fue 38","MUE 4"
"fue 43","MUE 16"
"fue 44","MUE 18"
"fue 45","MUE 14"
"fue 46","MUE 9"
"fue 50","MUE 29"
"fue 51","MUE 24"
"fue 52","MUE 22"
"fue 53","MUE 12"
"fue 59","MUE 21"
"fue 60","MUE 30"
"fue 62","MUE 2"
"fue 64","MUE 8"
"fue 67","MUE 34"
"fue 70","MUE 32"
"fue 72","MUE 23"
