"fue","MUE"
"fue 3","MUE 12"
"fue 4","MUE 19"
"fue 9","MUE 30"
"fue 12","MUE 27"
"fue 13","MUE 13"
"fue 14","MUE 18"
"fue 18","MUE 5"
"fue 21","MUE 34"
"fue 22","MUE 7"
"fue 23","MUE 9"
"fue 25","MUE 16"
"fue 27","MUE 6"
"fue 28","MUE 8"
"fue 32","MUE 17"
"fue 33","MUE 15"
"fue 34","MUE 26"
"fue 37","MUE 31"
"fue 39","MUE 32"
"fue 40","MUE 3"
"fue 44","MUE 11"
"fue 45","MUE 33"
"fue 47","MUE 1"
"fue 48","MUE 2"
"fue 50","MUE 20"
"fue 52","MUE 14"
"fue 54","MUE 4"
"fue 56","MUE 23"
"fue 57","MUE 22"
"fue 58","MUE 28"
"fue 59","MUE 35"
"fue 61","MUE 25"
"fue 62","MUE 24"
"fue 63","MUE 21"
"fue 64","MUE 36"
"fue 65","MUE 10"
"fue 66","MUE 29"
